src_id,dst_id
51095,8452
174,205544
17281,7029
57999,6939
34549,43898
3356,35994
12741,20983
211144,212895
41327,53356
136335,45284
27405,394961
204263,205148
24724,6702
37148,37347
35467,8455
133313,55824
31025,35710
3565,7018
174,9137
203689,3257
27163,3356
263361,3356
11857,2687
328639,37282
10959,3561
22927,52468
145058,38255
147028,49134
31638,3333
6939,8763
10745,22773
29918,6939
36410,6461
28359,61677
328474,5583
10226,17639
3356,62614
3300,6461
48362,51553
6939,9328
20679,37721
12874,204546
31167,5511
28121,4230
38082,61292
62363,8447
31261,44915
3356,396115
397630,9009
10908,36236
12243,6939
199756,8368
12301,6939
203211,6730
32787,9823
29632,56647
149085,38733
50629,8391
21219,29102
18676,58299
45280,9790
2856,30844
203459,208293
56662,8821
11030,3356
262761,263336
204771,3212
2914,39122
1916,266511
12777,8517
31025,9498
31313,57275
139833,32167
16735,268195
18952,7018
262540,269039
20485,20940
143761,38255
22773,30229
22799,6461
133840,45725
266493,267468
11432,268538
143164,38255
145409,38255
204249,21277
210201,48293
199978,62081
62955,9002
18747,266866
12831,43681
52554,61714
23487,27998
135172,45820
42861,44843
17117,7018
15412,41191
45627,9519
174,398280
267550,28186
264186,52468
196695,6939
49420,60809
24724,48362
49102,57896
34177,4657
174,26353
174,56654
29891,3356
23448,852
30943,3216
20764,47181
207668,49420
3261,41047
13030,9304
42,50628
132146,17941
263648,35280
17639,7552
210576,35708
3356,395413
33438,34019
12741,35361
23433,3549
12912,42194
28855,3356
26768,701
26554,395731
209,46453
15190,2914
20,208532
24400,38363
11165,3900
15830,20904
20562,34979
30844,58057
31428,3257
39637,44103
35574,6762
265885,53185
58717,6453
212567,30844
12883,198429
25801,33287
34019,34288
268651,52720
24961,39563
174,22478
1680,47461
209394,3356
50300,8487
37721,51945
207164,41221
132304,136897
201261,50304
20473,211484
328198,328634
33282,394968
11822,209
19682,22442
327687,328813
50629,59900
145784,38255
271761,35280
174,29990
34250,47726
39120,48362
33891,5564
6939,7772
33650,36075
203687,49420
206171,9049
15372,50629
26656,701
200020,49685
145761,38255
262206,264686
41624,58299
395789,7018
12779,136897
50891,59699
2152,63435
209,27592
133403,4608
265535,32098
205664,8220
263284,35280
12389,38917
30666,46887
15830,8224
1299,34282
4844,4862
262720,4230
13414,30844
263967,263998
13030,8387
263629,271209
10310,6830
14734,19009
264531,271296
13768,23498
49134,61421
56655,8400
12615,44967
136255,136613
1764,47593
204998,49835
262630,262903
24089,45899
11623,7106
13249,9002
4657,8932
18670,3257
48832,{42912}
206602,34854
203507,37721
20940,5056
48362,5466
38040,54994
15830,28801
19108,397632
30933,41230
3549,40572
263151,264547
10745,2914
24961,264479
137477,7642
174,200843
174,25286
202334,34854
268978,53180
20562,57780
28979,56662
1299,18001
17675,55894
202577,8422
52945,53132
2119,25180
207215,8309
268264,28210
10844,174
198985,39506
15547,35710
13768,852
20485,58238
16735,22548
1299,8966
20676,9044
46375,7235
4637,7552
61333,6939
31025,41552
13999,27672
18403,56148
44103,51430
269692,28178
206499,34872
133581,7693
11901,7018
202607,62081
15626,41317
38987,5617
16316,33891
174,40593
270639,53013
209401,212508
209,54438
143405,38255
136234,55944
137085,149242
212508,57257
31242,51769
43060,43268
56331,65411
29278,61998
24961,42
12741,197250
4657,9116
17048,33333
52856,53062
206267,28716
62185,6663
16629,27690
15830,48504
20115,398459
20847,50629
212677,50360
63938,9658
174,398267
262761,52951
138594,138602
42277,8359
43716,9121
131958,2519
208293,57324
144381,38255
52797,7738
2914,38631
26251,27552
22284,5663
37721,9304
34019,58057
174,51845
211875,8681
22747,3356
200760,6762
47137,6661
205048,48422
1257,38956
174,56403
22652,6391
207254,6939
3257,63402
20485,62217
48858,57777
204440,6461
13046,198548
12693,209729
265447,267500
13768,36167
42662,6830
211945,58299
1239,42831
2914,3257
13335,39522
38173,59947
15264,3356
15924,8947
17639,44814
24961,34968
15694,198430
2516,2527
22381,264223
17639,48173
35834,9002
21859,7575
24748,57665
27281,34549
1239,49206
21483,3216
24961,50601
37721,39647
2519,4685
293,3671
27008,34927
42905,6939
145315,38255
26297,6939
204126,49420
138370,23910
11404,14746
136015,24183
11664,52255
49183,52003
30175,3549
143669,38255
35710,49981
29632,57944
23106,52539
29874,6461
26577,29884
30781,56728
199995,202353
57356,8896
20473,52224
12189,48858
24637,37721
134078,23855
3786,7562
21103,8359
11176,13367
30844,60280
10094,131467
11992,14638
197440,22652
36086,394954
21221,58299
137443,139874
15805,50996
10103,138618
3257,400302
204955,31549
1239,15157
2856,72
12389,203627
34347,5602
50800,9145
262318,265190
22616,6453
143171,38255
7533,9505
37721,60670
16724,62708
207469,57821
328644,37721
11666,1403
137930,17819
264547,28244
213331,2611
268595,270997
48362,57463
48616,50369
33807,9085
205183,56662
136312,4755
33121,3356
262374,265374
202871,3216
264127,271613
47478,50752
48101,58057
27176,55082
209,62759
149312,58717
1488,1541
24724,30975
30844,47787
396998,399820
197743,3326
29263,9002
1299,328924
1299,3261
135607,38001
206455,62081
137841,18345
42425,47242
28513,3491
1299,206352
33650,398241
39307,41820
137409,20326
39405,50628
134050,9498
265400,53087
199060,6939
144640,38255
11014,52232
1299,6423
206121,3216
4862,58453
134687,9381
268931,6939
28605,53013
264650,7049
26038,34927
29076,9002
272563,28283
15830,25048
2200,2202
271435,52925
24961,37558
41327,42437
266475,270716
133752,4637
16654,21777
263144,6939
25328,44306
267881,27947
263047,271068
18220,38809
264590,6939
33576,396357
202365,8888
12849,396259
143577,38255
12980,209394
17639,6660
201194,24631
133236,4755
43365,8220
3356,399525
13113,34347
14907,22442
264556,269094
12859,197000
206673,49673
270481,52583
397270,399139
34407,50300
134162,45430
42541,44684
136780,45796
11492,40868
327707,37547
20469,6939
1103,202425
394115,7018
139341,50710
12042,20239
209,393657
46009,4766
6596,6939
44684,8301
196883,41327
265318,6939
24482,6453
268626,61573
5097,7018
204651,3269
21646,3257
35280,61901
267224,35280
30889,42708
16397,268910
17993,6939
143070,38255
42861,42947
1299,3262
395788,6939
11452,3754
10075,137939
56655,59796
206805,9049
26876,33661
132426,38001
54788,5769
31025,62166
33652,54067
49984,6939
20847,50300
210706,31430
11432,53000
137409,15830
22623,6327
198507,61098
46881,7016
212123,25394
715,7922
12089,393684
1299,34854
18252,9931
22773,46960
10796,19615
43113,49420
32787,5511
199524,42962
48362,50469
1299,44368
12389,42437
50655,58299
58299,64404
23910,24357
3356,62568
31133,44391
34019,60280
3356,396138
17601,4766
28917,60986
12404,9063
196830,20960
36649,7015
15830,9009
133993,138789
146357,38255
3356,4323
35280,54600
14743,393982
10217,132641
263528,4230
22773,23120
15874,49102
4809,55799
36571,701
23593,9318
269351,269667
25596,58057
3356,51809
55666,9905
35280,63631
47065,852
3356,44226
134382,138346
132798,9942
262596,263580
2603,29689
29611,45033
206499,213015
12971,31239
15923,28716
17639,45629
138840,142347
3356,54330
25091,28709
12389,9049
131706,45296
202087,29119
6140,676
209854,44103
17639,20932
35710,35793
31463,37721
56655,8342
22290,46887
13335,134145
327732,327828
26615,266208
15911,6769
3549,393492
25886,4826
262907,266308
51043,9002
10158,17639
12346,208220
136682,17665
35366,6939
41564,8289
12552,203191
15830,49709
10474,328474
2119,50300
263250,269244
1221,141360
3216,42611
399551,46887
205103,3356
174,203316
205082,50411
15981,3269
15570,18692
142388,9905
35224,6939
11533,174
44684,62041
30175,701
14907,30844
44391,6939
19186,4657
135132,9299
262505,266333
3326,35710
30688,39938
141510,55410
21970,3356
198090,208337
206223,25180
12301,44789
48270,51407
15830,60198
51474,5541
12779,47866
29838,50629
24482,36236
19631,3356
13335,174
12779,20647
3356,396249
11383,54849
263099,268896
3549,63117
202757,3215
1101,3333
49544,60079
48751,513
174,27602
47437,48399
132491,4764
19709,209
18212,38193
265705,4230
45986,4766
48421,9002
47622,5089
30781,57099
269372,35280
20485,209357
3356,397065
15850,8732
56877,8732
266354,267635
24589,43108
3356,7473
1257,198776
136103,23947
2914,58409
200437,49420
17429,56048
210036,210400
137991,56655
16097,58057
12552,1299
42176,6939
26414,50673
264732,7049
29226,57092
24030,9911
270329,61884
21947,35280
32830,46887
197698,25512
3327,43017
198906,49420
17639,51468
393954,9583
20640,3333
28102,6147
12883,59681
30844,8339
29013,34359
30862,6830
13004,50629
3356,396250
2818,50304
17266,7311
208752,6704
266124,267973
11284,1403
17903,4755
266931,271615
262830,28283
18206,4788
133382,4826
21001,28910
20764,59793
265772,27988
54959,701
34549,47869
262355,263428
262352,265995
10913,40889
206264,50300
19331,2914
30844,8732
15830,197440
17639,43623
35598,62314
52573,61773
34779,41716
136566,55423
3257,51871
1299,43289
38702,4766
43256,50300
270932,52777
15146,19377
17494,58601
20764,211631
202395,56655
41327,9558
131973,35280
16735,271694
37721,60979
30844,39257
203980,48422
199524,20562
46437,6939
22652,267056
199201,201054
12479,207702
32787,394338
13339,46887
12975,35385
174,396970
44096,6939
48858,5409
12687,15645
12389,62008
264160,52965
23947,45294
60280,9002
145776,38255
20001,7397
12179,8097
21283,29051
22556,4826
209870,3280
21263,48858
34337,6939
212899,8592
133720,138738
3356,54396
2686,54363
200440,5603
198228,56662
44660,52091
204903,49535
13335,27681
16381,8447
208980,6830
209904,8359
271022,6939
49673,8985
17639,9534
395501,6461
201583,8866
26827,37721
41047,41360
60022,9002
205347,25467
18674,7018
144029,38255
19893,2914
53102,6939
209757,24961
17922,58824
174,20771
37721,41887
265377,267413
24961,62044
42498,9049
14907,62887
12967,2686
31216,40339
196714,58299
50629,8469
42020,42852
1273,6939
20677,34019
264211,52965
33652,46311
31122,48858
3356,82
143963,38255
205445,58269
23031,28006
12083,29993
15164,62640
205433,29190
213319,3356
2571,4788
262342,262750
21756,3549
204231,8359
15830,8608
62638,7018
12779,30419
50629,5607
13237,14969
133144,3356
29119,3348
39018,44530
395298,6327
60171,6939
16568,4181
11427,3834
37721,41090
20956,58057
262663,263935
1741,39484
13367,46111
20562,207616
145695,38255
328313,37721
141008,23966
11417,22335
174,204760
137491,6453
20127,40948
1103,8544
21554,3356
29119,3356
58239,8251
34019,8339
14566,701
45780,4826
212034,34549
30781,39737
13984,4826
10264,23498
15830,6894
174,49115
12334,203280
25394,30844
45381,9318
24088,55309
134688,137426
34549,48305
24806,49102
13030,54054
395676,7016
132040,139054
24482,34347
32261,56662
34554,58115
31242,43173
30848,31087
50628,58511
15456,17639
3216,8551
203789,48858
37546,37662
35432,44684
49794,8220
12779,32787
199612,21283
16735,264347
398563,7382
13039,61218
17639,200187
34927,63457
2914,6220
6939,9927
31732,45873
21227,3399
197738,47705
132585,136744
201175,2914
14950,33660
38794,45248
41116,8551
31451,48200
198485,49544
41405,48362
35280,61950
12541,41994
21449,58299
48561,9002
1680,56662
207868,8447
28561,32098
49063,57658
26981,30517
22180,399503
20740,8220
13237,30021
12779,208261
174,18490
133089,4780
142566,38008
43957,56612
21409,56655
143105,38255
1200,15830
137409,140956
44143,8447
141590,55685
17227,30390
13362,14743
395597,63357
42560,50537
23509,2828
1103,9299
40589,8100
262764,268020
10094,35280
34772,44103
45352,62240
267530,52527
206322,8447
1680,49771
268467,269719
200430,9002
13649,398316
9002,9208
3549,4775
35300,57633
12097,27364
17639,23089
29802,3333
23673,38008
50020,6939
196714,24961
17816,38372
63555,7497
39737,42397
34428,37721
19551,34347
213314,6939
267589,272193
25577,51572
3303,53589
32787,46461
31803,3356
3549,52269
397312,54483
263691,52468
201054,8819
1267,199237
203329,50629
267900,52444
29535,8732
208501,58299
20473,207852
209,398444
262732,6939
131973,17676
198507,43100
263903,270953
20580,20746
25227,62221
37721,62904
16302,208281
144438,38255
328474,37055
10886,11164
209075,49134
30781,33848
201746,34019
266454,6939
1241,60325
37061,37274
266214,270858
141966,7713
58115,58299
137476,6453
13030,15695
206934,50300
40101,7018
15830,202321
6461,7226
399806,6461
142793,38255
51088,61180
201959,8764
59572,62081
30844,9063
145538,38255
174,20915
5390,58057
54301,6939
142600,58682
32710,3356
199261,8443
132334,9255
264191,6939
267972,52872
174,18501
33651,54912
140633,6939
12843,8560
33891,42
1299,13335
4844,64050
14148,3356
61187,6731
33422,54331
45629,45758
3223,5483
20672,8218
30844,3213
200924,3356
203004,6939
134753,9930
38022,6939
12741,43058
14282,265409
139762,58656
41887,6939
25152,42861
205045,58269
12400,60933
137673,9498
25091,25428
21433,7029
9318,9776
50411,57463
1299,62371
4637,59268
18734,28543
37721,52143
3216,44315
20115,20138
30781,48646
37721,54054
202213,8220
11269,12041
15399,37027
16735,57463
22652,63399
143529,38255
34549,6866
25951,9498
199578,680
10310,14210
46110,7385
35280,63003
46670,701
328019,6774
62514,701
34549,35320
262761,264048
137898,9336
51132,56655
44143,62012
47626,48995
262706,265380
328543,4809
17639,266925
266201,53137
58224,61962
48213,8218
22652,3303
22294,3356
16851,36487
262973,272158
328971,37662
32217,46918
29226,62345
27257,6939
265021,267484
1299,15366
15830,35598
3257,33891
138840,38771
38001,38631
40220,4922
18888,4826
28283,56662
20459,36999
40051,7473
3491,398169
4766,9318
10420,8151
42451,58067
11019,56655
211419,58224
41327,44222
62830,6507
199325,24961
144108,38255
12741,203306
11347,701
213373,44103
37721,60917
31027,50323
26234,3356
29504,30929
5413,6939
20473,399976
3216,47586
17639,60476
144021,38255
13789,26931
210937,35710
202432,204941
263942,28343
1299,48659
15695,4826
24961,52000
132203,17639
50629,60404
13760,14907
206886,6939
201564,31430
1403,30176
12552,31025
32934,7018
34927,54113
17378,32606
28695,4455
197212,38990
20853,30781
30372,39940
15699,33891
17140,7018
203008,50392
5413,8613
133680,9583
203943,56655
30781,44444
34058,6849
42677,8402
3333,396998
25933,272610
13287,34854
132932,17665
6939,9583
12389,57990
28189,53013
146863,4755
44684,8455
141653,55655
208501,24961
3216,36994
134341,9498
13030,205959
209749,62081
327707,37075
212123,60438
25645,32732
210985,44103
50489,50629
199524,29632
265210,267613
2914,38981
141801,9498
25091,42
42939,9050
12041,15830
14682,7016
212642,8896
197669,58057
16735,28666
139076,2516
1237,17856
20485,56361
13237,28940
21320,24961
210890,58299
26688,3257
2200,781
42049,57344
328719,37721
17602,9318
2519,37919
133863,6939
174,398996
29006,9002
35908,7473
201054,204930
19551,48463
20915,44684
24961,63927
21622,3561
265393,28260
34984,35185
146149,38255
38275,4755
1239,42908
2854,49132
328915,37497
24961,25291
26409,7018
12735,58059
14203,2914
3605,58932
204324,34984
45293,4761
1257,43504
24538,9002
14840,268960
12350,174
262616,28283
262478,6939
264512,270992
3301,44447
4474,6461
57187,60924
63886,7713
13552,376
1403,395570
16735,262761
269351,269690
3356,9498
145785,38255
394001,6461
204184,9002
262342,265040
328621,37271
264548,267454
30189,3356
13249,15577
28229,37468
1103,47631
20115,394039
174,8896
1299,9208
34953,37721
25755,6079
26801,30405
3356,61094
208016,6939
11096,46310
205049,57324
57353,6939
10429,269240
10103,55361
26395,702
20029,3356
36692,49420
174,399816
174,59953
53859,6939
31025,39279
34439,702
132215,24471
138454,149770
26820,3549
174,198985
2611,3257
27678,52468
266838,52361
12741,37721
35710,58212
43293,6939
3216,61411
50018,8455
12389,8641
28497,28498
12735,48814
206141,35710
18156,45658
29518,43065
3356,7459
4761,9341
212251,29535
17639,42652
47531,58299
135779,18229
16735,264491
271644,53230
207254,3249
29632,52075
12912,42644
1733,27065
1299,3342
262695,262732
2854,29470
13215,9002
34962,60068
20804,28689
174,209087
134260,9498
30081,6939
10103,1787
49396,60036
10099,58779
133771,174
30781,45352
398698,4136
58299,62275
21013,34785
61423,9002
29838,46632
38768,6762
29091,328240
131255,9498
56172,6939
53356,64271
18577,22773
211918,24961
174,22116
198352,58299
38082,58057
133818,9341
1299,24663
42994,8551
34854,8881
13530,3320
17639,200924
26016,46887
49088,49367
198874,35805
211785,24961
3561,53288
396549,7342
4195,4755
1239,4917
197309,56655
205555,37721
41589,52036
209689,8881
59999,8751
209687,33991
11331,14717
21630,7018
138915,34984
29076,50113
12496,37721
12389,211609
197370,5089
262505,263444
15694,197599
207080,44103
13977,33555
146213,38255
21473,34019
174,394396
13363,3549
1299,27298
14745,393954
11962,209
394768,7029
18734,6939
137449,139009
142598,41051
137491,38562
203500,43100
145959,38255
394018,6461
135335,55427
52259,7049
145983,38255
264120,267006
31825,33363
33891,42861
14745,29791
48806,9507
33922,50304
393794,7018
3549,47999
200573,49420
43668,52212
207149,56662
15787,8798
393954,7105
197155,24748
18403,63736
31027,44499
45110,4847
3216,37282
21826,3549
33891,9044
42836,8455
174,395021
19711,37100
47098,6079
146710,4538
270581,6939
132884,141731
13110,200909
11351,7321
266303,268283
263774,7049
203620,49102
265022,3356
132215,17813
31025,49544
29981,6461
21745,33650
24893,3255
1299,23764
198354,207351
138737,9583
3356,40274
26554,397749
28773,3255
49208,5563
27552,393965
327950,6939
6663,6890
16397,262435
36031,577
23815,2907
12389,199576
213045,57821
58057,59605
50629,56656
43811,44358
265834,7049
37662,9116
1299,27589
20928,37252
270705,8167
30844,51809
134271,9498
12389,41460
263009,35710
31103,34854
53013,53158
211459,6939
210869,48500
1403,395768
267706,52383
45166,9304
34549,4136
26114,6461
1267,29036
41644,6939
14840,50629
3216,57629
31025,42184
174,19683
18351,58552
15964,327756
16814,264678
12389,41681
12779,59842
14153,37271
35619,64114
174,32545
21892,3356
13101,33846
10361,4755
3356,40017
10896,33363
47700,8220
267864,7303
132876,48858
143006,38255
51185,9304
13030,21351
18778,6461
34927,52112
13555,54393
2516,7514
24940,48858
4057,7018
34019,43205
10099,139719
25133,48858
30781,58453
13335,134589
262731,267638
268145,61595
41068,42020
206460,6939
21504,46450
204861,41327
209185,58299
57425,8369
132708,7473
52412,64126
25091,42861
17705,24115
213262,58057
64279,701
131921,2497
12357,35486
14259,61492
398065,58057
13249,30844
266195,269577
15830,201877
59793,9049
143086,38255
11996,6461
267170,6939
10089,13335
17639,60022
1764,28848
3269,56346
133912,8220
11940,3356
20562,35710
174,200462
2907,9591
174,21433
58453,59257
47596,57724
398203,4826
262318,271398
29582,58079
12211,6461
21367,9002
327952,6939
264217,270294
16097,204877
37721,48886
51648,51792
396486,812
22381,3356
37105,58453
136431,9297
29226,60967
174,26725
35793,37721
263270,263345
14112,21949
2119,62183
58057,9116
15976,8551
262715,53230
266201,270465
30781,55805
207556,22611
44103,57634
268207,3356
266935,6939
43586,9002
1249,1968
44017,44103
262197,263779
37721,61955
205226,50509
1221,24316
12464,1887
1257,56736
198551,8218
140330,38057
263754,264797
264853,52468
48342,6830
203741,50607
38466,4608
40513,9381
1299,50010
20562,9498
13536,15049
1820,34549
174,206273
17903,19108
24961,56911
145828,38255
40955,46887
49870,58299
204373,50607
20485,30952
11260,1634
1257,49453
12779,8878
268876,6939
174,2544
15765,30950
213054,3216
28917,29632
14336,803
49033,8455
136224,137278
15830,6667
4622,55685
209,6640
42337,60811
15830,208402
43306,8788
269194,6939
57782,58057
131402,45899
265215,3356
262595,268276
58067,62069
327698,328474
200839,56391
29104,9304
136119,3573
28929,41327
132574,137085
207073,49420
19551,7270
265080,268922
35752,5617
198713,201054
8448,9002
20485,43832
11992,32189
264764,36224
1103,45758
137799,56040
25091,30972
24305,35280
200736,6939
205148,47884
34854,60501
41327,53589
3491,51871
205406,208258
174,398475
55836,58702
208955,49673
12912,31310
34347,60822
50628,9036
37721,51865
263080,52972
136255,137826
8151,{3905}
14840,50300
13054,6939
12741,42194
15611,44889
2119,3301
211700,60068
14164,6167
15830,36944
139178,56048
31966,62
17578,3786
267313,28598
138840,147155
1764,25180
263073,269185
23764,4609
3491,9729
23661,9505
199524,56655
53315,7018
10122,8732
24785,48886
12741,48417
57902,6939
393880,6939
50628,6507
31060,3212
264562,272168
29632,59827
174,29435
205388,48362
198247,208428
201701,48858
266155,8167
13926,6939
12837,3223
37061,37319
23687,4621
20165,701
209,32719
21826,271917
23235,7015
36252,7018
3356,60977
174,40719
327782,328163
12302,13085
37061,37499
11916,6461
174,17557
3216,51593
29263,30844
24961,3462
37721,61319
393802,6939
138536,58717
39823,9002
24441,3491
2914,397550
137406,9299
29076,30844
4713,7160
20278,48362
18434,3356
212508,46997
45629,7693
29037,31025
265061,61832
14742,7423
174,29222
45971,9848
139589,20473
200845,3348
15126,19855
31029,37721
55376,6939
3223,61211
26459,7575
17339,6939
13030,8304
21826,269807
174,60961
23820,2914
207401,34549
6364,6461
12701,702
11243,54004
101,11956
145474,38255
143977,38255
139888,141011
398639,7795
211953,9121
263395,266094
12389,39407
2119,4651
9002,9070
198529,49420
200845,3356
23817,2510
1299,210021
15808,37100
135626,17705
12779,35617
12389,34205
13536,33743
35280,9269
141011,39063
3292,48854
20562,41552
207356,28742
42861,8595
197943,2116
13335,16010
209,394850
12779,197071
143009,38255
15440,209989
208196,34019
10685,26554
139463,9498
19551,199391
209,29842
149427,4826
37721,59395
12389,8706
206171,3216
57896,6939
1136,15466
11537,1916
30659,7018
1103,2134
11172,28435
328864,36890
15830,20940
21558,4775
395206,7029
24541,38809
17451,37721
142650,38255
394265,8220
25455,56655
174,200870
42473,7575
31133,51880
202164,31261
17670,38158
3216,50050
12389,51293
145838,38255
17819,38591
398052,5056
35205,58243
28669,35710
63742,7552
212486,6461
174,4837
267497,6939
3308,49974
44661,49505
213343,29632
201213,24961
143031,38255
266070,28343
49673,50776
24812,3326
28730,50670
14371,34927
262529,262851
15854,6900
13468,7992
136616,4826
47224,8968
48710,8903
205903,8447
27589,6939
133439,23923
31042,9002
139463,17762
21574,3333
50716,59792
203483,5089
204702,8881
206509,37721
197214,210768
25354,766
29571,37577
13237,31197
267542,28598
11776,30012
205310,34309
33651,54423
3216,60095
328829,37100
48395,9085
15830,55329
15704,50629
213215,35661
34879,42861
42817,56910
205479,6939
206499,211323
4680,6939
1299,48910
267469,267513
41327,50370
38195,49915
200161,9002
12654,2914
143929,38255
47138,57821
35807,50629
42861,44030
199624,41327
112,8607
209062,29535
15830,20626
174,398125
25151,6939
3356,399408
35280,37239
35710,59507
34968,50629
60630,6939
23022,46887
210312,48858
21874,577
5385,8447
10647,701
266747,27951
174,26819
264556,28265
12479,202814
55871,7545
144254,38255
21388,37721
10954,22515
34134,6939
2119,56704
39777,6939
26226,6461
132792,9821
3213,6461
31651,3257
263317,53062
1239,31727
393238,6939
133296,141784
141305,24554
138840,140389
50300,59439
22911,7726
14907,15169
269517,35280
145554,38255
271115,272477
33491,396240
13737,20205
2119,8632
262200,28103
22652,26516
198089,50673
15517,58115
41377,8492
208189,50304
134371,142045
198507,48971
198471,6939
133648,4755
48858,63199
38815,4750
263444,28663
21473,58057
145135,38255
12884,15570
202365,208236
138680,7474
146641,4538
56264,59239
33891,786
12578,20548
35012,50628
397064,397122
41327,42512
44346,6730
701,7060
13335,55232
21030,59796
16735,26104
26397,7377
3465,6939
131584,17408
12488,35266
197449,8331
137080,45274
28674,3320
20677,8732
17639,44974
210311,57821
11260,174
37100,37519
29056,3356
38195,64073
56233,64313
204720,8359
41842,56655
41327,60572
30844,60427
46887,58092
15830,49524
45280,7575
48858,9044
206262,211458
35464,43561
16294,8220
28283,52580
18282,38001
12389,207839
35598,47441
131477,19754
2723,62
3333,59865
29871,3356
22995,394256
15830,6768
48971,58057
53618,812
18612,6939
25521,56662
12389,38984
19694,6939
212123,64114
12272,22773
12301,202738
29314,50606
39704,9002
140407,141935
14930,174
206898,41327
14244,2914
327705,37661
211184,56662
328061,328474
44134,6939
12541,57365
200020,34854
3356,395291
39386,4637
328464,5713
31800,50304
328474,50287
29997,54825
36940,6939
397829,577
268494,271155
12695,201606
207372,6939
14506,31898
271984,7303
1239,398465
43056,60972
23815,58453
13030,37662
1103,59110
50629,8220
210879,6461
16967,393415
37721,6735
38326,7470
136702,55824
45796,6939
24724,44600
29505,48858
64073,64095
45437,45871
2914,8781
2603,29791
1764,50300
3356,48966
3356,393549
397142,6939
174,393725
135450,141062
12578,34549
198884,6939
3356,396292
30781,34549
328172,328474
15830,62217
49673,50166
263903,268125
210554,58057
174,199181
44314,9002
52999,61850
46796,53567
3222,47605
263346,265042
20804,39243
47120,8447
17035,33287
15925,35710
197628,6789
201862,60672
209,22089
12859,5503
12390,58057
148971,44103
146521,38255
19936,33651
138541,45905
265680,266865
12555,16222
13237,40999
201730,29504
262462,266362
264564,267370
139603,7575
174,395538
199524,35005
5483,57514
15958,37721
12779,198440
26223,6939
23520,265590
136897,142002
147062,7545
17639,47886
10796,395176
34863,50304
3257,41000
174,206934
262838,28189
23815,55805
137409,7575
41549,6461
33353,48858
204790,34734
15830,48634
11232,46623
17101,7018
5650,701
198507,2686
680,9002
207817,33983
47117,49673
199524,58717
25645,33059
25622,7018
13030,50782
5518,57318
25091,786
25932,53578
211277,34224
3356,46485
174,28929
34968,50300
267263,52551
12479,8216
37457,58453
25751,29838
33668,397678
209,393795
174,201902
38571,9498
11404,396418
35738,62264
36237,7029
202984,25227
12779,4657
1237,1781
57463,6849
207289,9145
40280,7018
19367,22773
52913,52965
174,43061
23947,37989
15830,43140
199022,38976
15164,36844
144421,38255
33438,7473
4637,58664
41201,41327
174,36503
38722,4775
198330,6939
28917,56655
207105,8308
29984,33490
44654,8732
48078,49673
26415,58115
15557,42811
31898,35753
31500,44943
207160,50629
12779,45014
33843,35710
3359,6327
174,18200
1299,57773
25180,51005
267521,35280
11417,6325
204307,60404
202365,34224
24724,6807
1680,3216
136531,139009
35437,48362
399231,6461
4538,6939
268689,35280
267643,61599
11724,209
266273,28598
271253,61810
22244,6461
2914,55002
19411,262589
10075,137480
211222,41327
265061,3356
146886,55836
12912,34765
1218,1299
201900,39180
12310,209767
52353,7004
30844,8038
13977,63243
14116,577
15412,58473
21502,47798
1239,17639
204519,50673
19990,35280
206617,49367
202942,29535
14589,4637
2567,62
293,46846
32651,7342
9671,9924
14877,36269
3356,35283
144721,38255
37119,6939
3549,52533
201933,9002
12695,204703
12912,202936
23462,46887
209631,41364
52826,52925
8452,9038
18723,2687
20485,56793
19662,55220
28865,34984
264017,53089
266583,48858
36683,5794
1764,201185
137295,55666
37119,37366
144761,38255
12400,211329
4637,47886
198507,51458
34984,42421
196667,31370
205180,3301
26133,7029
3257,35699
37233,5511
52002,8580
20055,32522
212925,44103
12455,30844
20849,6939
28917,61424
2516,4777
44418,5606
41095,63199
27235,46849
198507,51300
12444,199484
198184,9002
12956,41327
32212,394022
26512,393267
201094,35320
34854,7342
136931,4826
30029,3257
207085,24724
209836,43754
134555,6939
264996,266229
2119,50033
46295,6939
16692,3356
268514,3549
393847,6461
26069,5650
3104,32787
11096,26851
1103,8218
24961,9150
204350,48479
210229,211526
10796,399255
24043,7619
15943,48362
43714,6939
396222,701
48482,6830
2906,37989
199263,9002
205157,8100
39564,51184
1239,205032
263445,266925
268925,269375
205678,37721
47720,9002
12414,29632
132343,55410
25472,8499
198507,37100
32110,701
12779,8804
34019,9498
4826,8359
262649,28598
131706,136852
141413,4049
37721,3856
202021,3356
147028,35619
41086,8767
24748,49715
207363,41051
13213,2119
263098,7738
131284,138322
48362,48858
45296,6939
37721,51786
209,53845
12353,29003
22197,7018
37721,8859
1103,206238
36201,7795
57821,60767
142095,38272
20504,34854
50554,6939
210985,49134
263400,268864
41557,6821
61231,9002
34056,56655
270367,52680
327822,6939
1239,56800
146285,38255
174,33227
207071,56662
27822,3215
262620,6939
144224,38255
22332,3257
47628,58299
3249,35106
201106,32097
17206,3356
209749,6939
265346,4230
6939,9211
267513,6939
264595,264967
174,59865
34291,59796
13925,58057
35695,6939
2173,3356
61704,6939
398211,6327
45996,9457
3333,50245
24276,9824
203367,6762
264367,270489
20205,64228
146409,38255
21021,51589
12812,39010
29921,3356
41538,5413
34549,34554
3356,8767
23949,59157
34655,50304
2162,8968
24785,37662
18593,202
49476,49673
11432,52893
263038,265436
262589,263514
36944,37721
30781,8447
27984,3356
19518,20055
